path,source,true_label_name,pred_label_name,confidence,correct,top2_margin,progression_score,low_margin,near_boundary,transition,uncertainty
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2059_2951.tif,SetA,G3,G3,0.997456,1,0.99496675,-0.97104084,0,0,0,0.0025439858
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2059_3076.tif,SetA,G3,G3,0.99352795,1,0.9885441,3.788395,0,0,0,0.006472051
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_1326.tif,SetA,G3,G3,0.99999595,1,0.9999933,-7.1228566,0,0,0,4.053116e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_1451.tif,SetA,G3,G3,0.9999794,1,0.9999594,-5.9856453,0,0,0,2.0623207e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_1951.tif,SetA,G3,G3,0.9999114,1,0.999823,-7.2578087,0,0,0,8.85725e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_2451.tif,SetA,G3,G3,0.999982,1,0.9999665,-3.247999,0,0,0,1.8000603e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_2951.tif,SetA,G3,G3,1.0,1,1.0,-26.904373,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_3451.tif,SetA,G3,G3,0.9972873,1,0.99492633,3.5175052,0,0,0,0.0027127266
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2184_951.tif,SetA,G3,G3,0.95320845,1,0.91243476,5.4108276,0,0,0,0.046791553
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_1201.tif,SetA,G3,G3,0.99938786,1,0.99880373,-2.4863672,0,0,0,0.0006121397
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_1451.tif,SetA,G3,G3,0.99997354,1,0.9999476,-7.0449953,0,0,0,2.6464462e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_2701.tif,SetA,G3,G3,0.99959534,1,0.99919164,-4.798253,0,0,0,0.00040465593
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_2951.tif,SetA,G3,G3,1.0,1,1.0,-22.25586,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_3451.tif,SetA,G3,G3,0.99379236,1,0.99083155,5.889793,0,0,0,0.006207645
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_3826.tif,SetA,G3,G3,0.9990706,1,0.9982784,0.72543555,0,0,0,0.0009294152
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2309_576.tif,SetA,G3,G3,0.9981823,1,0.9963975,-0.55859095,0,0,0,0.0018177032
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2434_2951.tif,SetA,G3,G3,0.9999989,1,0.9999978,-10.683847,0,0,0,1.0728836e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2434_4076.tif,SetA,G3,G3,0.99821657,1,0.9967318,2.1473646,0,0,0,0.0017834306
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2559_1076.tif,SetA,G3,G3,0.9998542,1,0.9997091,-6.073106,0,0,0,0.00014579296
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2559_1451.tif,SetA,G3,G3,0.9999918,1,0.9999851,-6.244005,0,0,0,8.225441e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2559_1701.tif,SetA,G3,G3,0.99999714,1,0.9999945,-6.407792,0,0,0,2.861023e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2559_4076.tif,SetA,G3,G3,0.9394423,1,0.9024063,7.128359,0,0,0,0.060557723
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2684_2576.tif,SetA,G3,G3,0.9993262,1,0.9986534,-4.718488,0,0,0,0.0006737709
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2684_2951.tif,SetA,G3,G3,1.0,1,1.0,-26.258753,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2684_3076.tif,SetA,G3,G3,1.0,1,1.0,-14.714069,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2809_2201.tif,SetA,G3,G3,0.99991393,1,0.9998282,-4.413969,0,0,0,8.606911e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2809_2576.tif,SetA,G3,G3,0.99999964,1,0.9999993,-13.205057,0,0,0,3.5762787e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2809_326.tif,SetA,G3,G3,0.999671,1,0.9993444,-2.0655131,0,0,0,0.00032901764
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2809_451.tif,SetA,G3,G3,0.99999976,1,0.9999996,-6.211507,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2934_1076.tif,SetA,G3,G3,0.99892163,1,0.9979743,2.037474,0,0,0,0.0010783672
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2934_1451.tif,SetA,G3,G3,0.9999993,1,0.99999857,-8.829287,0,0,0,7.1525574e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2934_2326.tif,SetA,G3,G3,0.9999999,1,0.9999997,-10.526312,0,0,0,1.1920929e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_2934_2451.tif,SetA,G3,G3,0.9999989,1,0.999998,-7.5349083,0,0,0,1.0728836e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3059_1076.tif,SetA,G3,G3,0.96314126,1,0.92771584,4.673712,0,0,0,0.036858737
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3059_1201.tif,SetA,G3,G3,0.9999876,1,0.99998033,-2.9400492,0,0,0,1.2397766e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3059_2826.tif,SetA,G3,G3,1.0,1,0.99999994,-14.047551,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3059_326.tif,SetA,G3,G3,0.99979955,1,0.99969244,-1.3871821,0,0,0,0.00020045042
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3059_451.tif,SetA,G3,G3,0.9996637,1,0.9993309,-3.3259168,0,0,0,0.0003362894
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3184_1201.tif,SetA,G3,G3,0.9999752,1,0.99995255,-4.708487,0,0,0,2.4795532e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3184_1451.tif,SetA,G3,G3,0.9900242,1,0.9801279,-0.10676337,0,0,0,0.009975791
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3184_1826.tif,SetA,G3,G3,0.9982653,1,0.9966653,1.8543973,0,0,0,0.001734674
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3309_2201.tif,SetA,G3,G3,0.99473345,1,0.99054545,3.5384824,0,0,0,0.005266547
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3309_2451.tif,SetA,G3,G3,0.99999666,1,0.9999933,-11.518539,0,0,0,3.33786e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3309_576.tif,SetA,G3,G3,0.99998534,1,0.9999709,-7.985115,0,0,0,1.4662743e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3434_1326.tif,SetA,G3,G3,0.7649635,1,0.642322,9.497327,0,0,0,0.23503649
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3434_3076.tif,SetA,G3,G3,0.99998033,1,0.99996096,-5.361184,0,0,0,1.9669533e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3434_3201.tif,SetA,G3,G3,0.9442472,1,0.89033526,3.9448938,0,0,0,0.055752814
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_1826.tif,SetA,G3,G3,0.962683,1,0.9439482,8.426258,0,0,0,0.037316978
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_2451.tif,SetA,G3,G3,0.9852443,1,0.9707758,1.959147,0,0,0,0.014755726
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_2576.tif,SetA,G3,G3,0.99992895,1,0.99985886,-3.9872308,0,0,0,7.104874e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_2701.tif,SetA,G3,G3,1.0,1,1.0,-22.069233,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_2826.tif,SetA,G3,G3,1.0,1,1.0,-19.708889,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_3201.tif,SetA,G3,G3,0.9285916,1,0.857936,2.4485004,0,0,0,0.07140839
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3559_951.tif,SetA,G3,G3,0.99983,1,0.99969566,0.023474224,0,0,0,0.00016999245
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3684_1326.tif,SetA,G3,G3,0.9999993,1,0.9999987,-10.705637,0,0,0,7.1525574e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3684_2576.tif,SetA,G3,G3,0.9952603,1,0.9906915,1.3750404,0,0,0,0.0047397017
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_3684_3076.tif,SetA,G3,G4,0.9507989,0,0.91060287,9.348142,0,1,1,0.04920107
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_434_2201.tif,SetA,G3,G3,1.0,1,1.0,-12.774579,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_434_826.tif,SetA,G3,G3,0.99999774,1,0.9999956,-8.888742,0,0,0,2.2649765e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_559_2076.tif,SetA,G3,G3,0.9999471,1,0.999899,-1.6984177,0,0,0,5.2928925e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_559_2201.tif,SetA,G3,G3,0.9999999,1,0.9999998,-11.898791,0,0,0,1.1920929e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_559_2701.tif,SetA,G3,G3,0.99994946,1,0.9999084,0.63521874,0,0,0,5.054474e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_559_3201.tif,SetA,G3,Stroma,0.5690143,0,0.2042492,8.4907875,0,1,1,0.4309857
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_559_951.tif,SetA,G3,G3,0.99999523,1,0.9999904,-13.354445,0,0,0,4.7683716e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_684_1951.tif,SetA,G3,G3,0.99999857,1,0.99999714,-10.128922,0,0,0,1.4305115e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_684_2201.tif,SetA,G3,G3,0.99992704,1,0.9998541,-8.11568,0,0,0,7.2956085e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_684_2451.tif,SetA,G3,G3,0.99999976,1,0.99999964,-8.711367,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_684_576.tif,SetA,G3,G3,0.9999987,1,0.99999744,-12.2614155,0,0,0,1.3113022e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_684_701.tif,SetA,G3,G3,0.9997564,1,0.99951375,-5.0930595,0,0,0,0.00024360418
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_809_1701.tif,SetA,G3,G3,0.9999993,1,0.9999985,-7.1269593,0,0,0,7.1525574e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_809_2076.tif,SetA,G3,G3,0.999987,1,0.99997455,-5.0880194,0,0,0,1.2993813e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_809_2451.tif,SetA,G3,G3,0.9988433,1,0.9979303,1.4891257,0,0,0,0.0011566877
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_934_1326.tif,SetA,G3,G3,0.98615175,1,0.97759855,6.132229,0,0,0,0.013848245
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_934_1701.tif,SetA,G3,G3,0.9999989,1,0.99999845,-5.1504,0,0,0,1.0728836e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_934_2951.tif,SetA,G3,G3,1.0,1,1.0,-19.446968,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_3_808_283.tif,SetA,G3,G3,0.9948454,1,0.98976856,-0.59521806,0,0,0,0.0051546097
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_1327_1070.tif,SetA,G3,G3,0.9896717,1,0.9795818,0.6073287,0,0,0,0.010328293
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_702_1070.tif,SetA,G3,G3,0.99999976,1,0.9999995,-16.523514,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_702_445.tif,SetA,G3,G3,0.9999536,1,0.9999074,-6.3095317,0,0,0,4.6372414e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_702_570.tif,SetA,G3,G3,0.9999999,1,0.9999997,-13.02015,0,0,0,1.1920929e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_702_820.tif,SetA,G3,G3,0.9999666,1,0.9999341,-5.2693877,0,0,0,3.33786e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_827_1195.tif,SetA,G3,G3,0.99512464,1,0.99027216,-2.5700126,0,0,0,0.004875362
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_827_695.tif,SetA,G3,G3,0.9999993,1,0.9999986,-10.823411,0,0,0,7.1525574e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_4_952_1320.tif,SetA,G3,G3,0.99996245,1,0.9999255,-6.5599666,0,0,0,3.7550926e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_5_1062_667.tif,SetA,G3,G3,0.9999988,1,0.9999976,-12.883197,0,0,0,1.1920929e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_5_437_292.tif,SetA,G3,G3,0.9943709,1,0.9888315,0.38457108,0,0,0,0.0056291223
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_5_437_417.tif,SetA,G3,G3,0.9999944,1,0.9999888,-13.82259,0,0,0,5.6028366e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_5_687_417.tif,SetA,G3,G3,0.9911629,1,0.9824121,-0.059340864,0,0,0,0.008837104
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_5_812_792.tif,SetA,G3,G3,0.9997247,1,0.9995319,-2.828917,0,0,0,0.00027531385
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_6_1058_1060.tif,SetA,G3,G3,0.99851745,1,0.99704283,-2.6930013,0,0,0,0.0014825463
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_6_433_560.tif,SetA,G3,G3,0.71940744,1,0.43888345,-0.48639902,0,0,0,0.28059256
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_6_558_685.tif,SetA,G3,G4,0.51371896,0,0.02954948,0.37365413,1,0,1,0.48628104
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_6_933_685.tif,SetA,G3,G3,0.9920723,1,0.9854772,3.9867024,0,0,0,0.007927716
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_1556_7564.tif,SetA,G4,G4,0.9999374,1,0.99989295,10.405743,0,0,0,6.258488e-05
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_3181_7564.tif,SetA,G4,G4,0.9264532,1,0.8558795,13.769437,0,0,0,0.07354683
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_3181_7689.tif,SetA,G4,G4,0.7417421,1,0.48645216,14.84693,0,0,0,0.25825793
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_3931_8689.tif,SetA,G4,G4,0.9414843,1,0.88528174,14.149981,0,0,0,0.058515728
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_4306_9439.tif,SetA,G4,G4,0.99694425,1,0.995366,9.6566515,0,0,0,0.0030557513
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_5431_9689.tif,SetA,G4,G4,0.99812514,1,0.9965935,11.048755,0,0,0,0.0018748641
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_5931_9314.tif,SetA,G4,G4,0.63457,1,0.2704799,16.35551,0,1,1,0.36543
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_6306_6939.tif,SetA,G4,G4,0.9635141,1,0.92715913,15.065283,0,0,0,0.03648591
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_6431_7814.tif,SetA,G4,G4,0.99920243,1,0.9986906,9.022126,0,0,0,0.00079756975
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_6931_6314.tif,SetA,G4,G4,0.9935588,1,0.98739785,12.381274,0,0,0,0.006441176
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_6931_9439.tif,SetA,G4,G4,0.8510028,1,0.70217514,16.912445,0,0,0,0.14899719
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_11_7306_6189.tif,SetA,G4,G4,0.9770668,1,0.9541631,16.167736,0,0,0,0.022933185
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_12_1544_5367.tif,SetA,G4,G4,0.9826826,1,0.9728768,13.005475,0,0,0,0.017317414
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_12_1794_2742.tif,SetA,G4,G4,0.60404485,1,0.20823127,19.250177,0,1,1,0.39595515
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_12_1794_4742.tif,SetA,G4,G4,0.99762446,1,0.99535656,12.036484,0,0,0,0.0023755431
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_1083_1321.tif,SetA,G4,G4,0.9946185,1,0.9894247,12.82666,0,0,0,0.0053815246
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_1083_4196.tif,SetA,G4,G4,0.9978878,1,0.996825,9.142393,0,0,0,0.0021122098
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_2083_4446.tif,SetA,G4,G4,0.9908807,1,0.9821118,13.354018,0,0,0,0.009119272
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_2333_2321.tif,SetA,G4,G4,0.9883108,1,0.9832337,9.544836,0,0,0,0.011689186
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_2458_4946.tif,SetA,G4,G4,0.99849844,1,0.9975945,9.539751,0,0,0,0.0015015602
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_2583_3321.tif,SetA,G4,G4,0.9959681,1,0.994185,9.047336,0,0,0,0.0040318966
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_3208_3571.tif,SetA,G4,G4,0.99571806,1,0.99291354,9.833715,0,0,0,0.004281938
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_13_3333_3071.tif,SetA,G4,G4,0.6660976,1,0.38672274,13.230244,0,0,0,0.33390242
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_2280_8330.tif,SetA,G4,G4,0.9984682,1,0.99723494,6.991834,0,0,0,0.0015317798
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_2905_8830.tif,SetA,G4,G4,0.9994667,1,0.999197,9.315469,0,0,0,0.00053328276
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4030_7205.tif,SetA,G4,G4,0.6749894,1,0.36200905,4.7830887,0,0,0,0.3250106
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4280_5455.tif,SetA,G4,G4,0.991962,1,0.9847921,10.703946,0,0,0,0.008037984
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4280_7455.tif,SetA,G4,G4,0.99992275,1,0.9998604,11.478097,0,0,0,7.724762e-05
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4405_7580.tif,SetA,G4,G4,0.99899787,1,0.99854845,7.7850323,0,0,0,0.0010021329
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4780_7080.tif,SetA,G4,G4,0.99967337,1,0.9994059,8.620079,0,0,0,0.00032663345
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_4905_7205.tif,SetA,G4,G4,0.99674207,1,0.9943727,6.963655,0,0,0,0.0032579303
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_6655_3580.tif,SetA,G4,G4,0.99838936,1,0.997114,10.589933,0,0,0,0.0016106367
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_7155_3455.tif,SetA,G4,G4,0.9996056,1,0.999354,9.77309,0,0,0,0.00039440393
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_7280_2830.tif,SetA,G4,G4,0.9995788,1,0.99936515,8.640961,0,0,0,0.00042122602
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_14_8155_3330.tif,SetA,G4,Stroma,0.89472127,0,0.7996812,10.820141,0,1,1,0.10527873
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_15_3448_2185.tif,SetA,G4,G4,0.8462134,1,0.6989685,15.860759,0,0,0,0.1537866
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_1574_1439.tif,SetA,G4,G4,0.9948462,1,0.9903099,12.808149,0,0,0,0.005153775
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_2324_6064.tif,SetA,G4,G4,0.9976241,1,0.99596995,7.71692,0,0,0,0.0023759007
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_2699_4689.tif,SetA,G4,G4,0.9998627,1,0.99978906,8.179104,0,0,0,0.0001373291
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_3324_8189.tif,SetA,G4,G4,0.5981353,1,0.19786462,16.862276,0,1,1,0.4018647
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_4449_5939.tif,SetA,G4,G4,0.99975854,1,0.999641,7.379601,0,0,0,0.00024145842
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_4574_6814.tif,SetA,G4,G4,0.9924555,1,0.9864865,10.673984,0,0,0,0.0075445175
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_4699_7064.tif,SetA,G4,G4,0.9993698,1,0.9990478,10.215172,0,0,0,0.0006301999
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_4949_8314.tif,SetA,G4,G4,0.955412,1,0.9135842,13.844883,0,0,0,0.04458803
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_5199_8189.tif,SetA,G4,G4,0.9994785,1,0.99913865,10.650508,0,0,0,0.00052148104
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_1_5449_6064.tif,SetA,G4,G4,0.9973321,1,0.99571675,9.892263,0,0,0,0.002667904
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_2_2595_819.tif,SetA,G4,G4,0.90479445,1,0.8167535,6.1506166,0,0,0,0.095205545
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_2_3970_2069.tif,SetA,G4,G4,0.99287224,1,0.98826104,8.356979,0,0,0,0.007127762
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_2_4470_2069.tif,SetA,G4,G4,0.9985214,1,0.9974406,10.21272,0,0,0,0.0014786124
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_2_6470_1569.tif,SetA,G4,G4,0.9647422,1,0.9297457,14.935724,0,0,0,0.035257816
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_2_8470_1569.tif,SetA,G4,G4,0.99840885,1,0.9977074,10.034412,0,0,0,0.001591146
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_3_1579_1207.tif,SetA,G4,G4,0.9872044,1,0.9778759,11.2176895,0,0,0,0.012795627
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_10518_8057.tif,SetA,G4,G4,0.99714404,1,0.99485356,7.6663523,0,0,0,0.0028559566
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_10893_8182.tif,SetA,G4,G4,0.9983695,1,0.9975121,9.355921,0,0,0,0.001630485
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_11018_5932.tif,SetA,G4,G4,0.99810106,1,0.9972832,8.627375,0,0,0,0.0018989444
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_11393_4307.tif,SetA,G4,G4,0.99668914,1,0.9941375,11.036787,0,0,0,0.0033108592
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_11393_6307.tif,SetA,G4,G4,0.98230875,1,0.9706769,10.393841,0,0,0,0.017691255
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_11643_5182.tif,SetA,G4,G4,0.99270284,1,0.98644793,6.1272073,0,0,0,0.0072971582
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_11768_5807.tif,SetA,G4,G4,0.9927129,1,0.98791385,10.2129545,0,0,0,0.007287085
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_12518_1307.tif,SetA,G4,G4,0.99496114,1,0.9900716,13.086744,0,0,0,0.0050388575
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_12518_2182.tif,SetA,G4,Normal,0.99589866,0,0.9918323,3.8177392,0,1,1,0.004101336
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_12768_1932.tif,SetA,G4,Normal,0.99830854,0,0.9966244,4.607912,0,1,1,0.0016914606
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_12768_7307.tif,SetA,G4,G4,0.99283653,1,0.98767525,12.255458,0,0,0,0.007163465
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_13018_2432.tif,SetA,G4,G4,0.99427223,1,0.98885334,7.1657405,0,0,0,0.005727768
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_13393_1932.tif,SetA,G4,G4,0.9973688,1,0.9954745,8.783564,0,0,0,0.0026311874
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_13518_8432.tif,SetA,G4,G4,0.98607326,1,0.97303635,6.4498434,0,0,0,0.013926744
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_13643_1682.tif,SetA,G4,G4,0.9507249,1,0.90198755,14.94531,0,0,0,0.0492751
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_13643_2307.tif,SetA,G4,G4,0.997081,1,0.99470955,12.086851,0,0,0,0.0029190183
Data/SetA/251_Test_A/G4/11257_14_A13_Scan1_G4_4_14893_6807.tif,SetA,G4,G4,0.9893016,1,0.9812975,7.5523615,0,0,0,0.010698378
