path,true_label,true_label_name,pred_label,pred_label_name,confidence,correct,prob_Stroma,prob_Normal,prob_G3,prob_G4,prob_G5,source,umap_x,umap_y,progression_score,high_conf_wrong,top2_margin,low_margin,near_boundary,transition,uncertainty
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1466_1991.tif,1,Normal,1,Normal,0.9999999,1,1.0829793e-07,0.9999999,1.3621736e-08,8.037354e-09,1.34772975e-08,SetA,-5.94345,9.052016,6.7376137,0,0.99999976,0,0,0,1.1920929e-07
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1591_1866.tif,1,Normal,1,Normal,0.9999988,1,4.985835e-07,0.9999988,5.465799e-07,4.3375948e-08,1.8800655e-07,SetA,-6.094893,8.57093,7.411012,0,0.9999983,0,0,0,1.1920929e-06
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1841_1116.tif,1,Normal,1,Normal,1.0,1,6.076827e-09,1.0,3.4539973e-08,3.4025373e-08,1.5206469e-08,SetA,-5.914256,9.289064,6.0475116,0,0.99999994,0,0,0,0.0
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1841_1741.tif,1,Normal,1,Normal,0.9999294,1,5.140803e-05,0.9999294,1.3722757e-05,1.2992141e-06,4.109433e-06,SetA,-6.0967407,8.532154,8.028116,0,0.99987805,0,0,0,7.05719e-05
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1966_1616.tif,1,Normal,1,Normal,0.9999995,1,3.2292863e-07,0.9999995,6.712695e-08,5.258481e-09,2.7432913e-08,SetA,-6.082676,8.565073,7.4790907,0,0.9999992,0,0,0,4.7683716e-07
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_1966_1866.tif,1,Normal,1,Normal,0.9999925,1,5.2248356e-06,0.9999925,1.4156765e-06,1.854042e-07,6.68754e-07,SetA,-5.950425,8.963244,7.1250343,0,0.99998724,0,0,0,7.5101852e-06
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_2091_1491.tif,1,Normal,1,Normal,1.0,1,2.6055089e-08,1.0,9.38897e-09,2.7620715e-09,5.435691e-09,SetA,-5.9653034,8.943211,6.9879994,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_2466_2366.tif,1,Normal,1,Normal,0.99977285,1,6.324488e-07,0.99977285,1.9252377e-05,0.00020687738,3.3823116e-07,SetA,-4.491598,11.248791,3.30895,0,0.99956596,0,0,0,0.0002271533
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_2591_1991.tif,1,Normal,1,Normal,0.9798967,1,4.483398e-05,0.9798967,0.0026530914,0.017387057,1.8358516e-05,SetA,-4.471375,11.502689,2.9064887,0,0.9625097,0,1,1,0.020103276
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_2591_2116.tif,1,Normal,1,Normal,0.9965076,1,5.889425e-06,0.9965076,0.0017520268,0.0017191599,1.5303041e-05,SetA,-4.4905806,11.110532,3.478001,0,0.99475557,0,0,0,0.003492415
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_2841_1491.tif,1,Normal,1,Normal,0.99999976,1,1.7358547e-08,0.99999976,2.0593584e-08,1.5155048e-07,1.4008552e-07,SetA,-5.364011,9.783809,8.4850445,0,0.9999996,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_3091_2116.tif,1,Normal,1,Normal,0.99996436,1,7.8634375e-06,0.99996436,2.3698117e-06,1.1295232e-05,1.4025702e-05,SetA,-5.6011,9.3662815,9.788153,0,0.99995035,0,0,0,3.5643578e-05
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_3841_2366.tif,1,Normal,1,Normal,0.9999988,1,5.860977e-07,0.9999988,3.5445947e-07,1.2546829e-07,1.3070625e-07,SetA,-5.5483184,9.443872,6.8537197,0,0.9999982,0,0,0,1.1920929e-06
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_4091_1741.tif,1,Normal,1,Normal,0.99996006,1,3.808807e-07,0.99996006,5.653711e-06,3.3540236e-05,4.562494e-07,SetA,-4.3981633,11.002486,4.9626613,0,0.9999265,0,0,0,3.9935112e-05
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_466_1116.tif,1,Normal,1,Normal,0.99998665,1,1.5979449e-06,0.99998665,3.74583e-06,7.019615e-06,9.2193824e-07,SetA,-5.590313,10.380356,6.0003767,0,0.9999796,0,0,0,1.335144e-05
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_591_991.tif,1,Normal,1,Normal,0.9999949,1,3.1231988e-07,0.9999949,4.8552147e-07,3.3212957e-06,1.0173661e-06,SetA,-5.2912946,9.871697,8.138751,0,0.99999154,0,0,0,5.1259995e-06
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_716_991.tif,1,Normal,1,Normal,0.99906033,1,0.0007464135,0.99906033,0.00014331802,3.0074567e-05,1.981384e-05,SetA,-5.339663,9.000396,7.3314133,0,0.9983139,0,0,0,0.0009396672
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_841_1241.tif,1,Normal,1,Normal,0.99997854,1,9.352036e-06,0.99997854,3.51118e-06,6.664212e-06,1.9438498e-06,SetA,-5.1169786,9.756275,7.599654,0,0.9999692,0,0,0,2.1457672e-05
Data/SetA/251_Test_A/Normal/9427_14_A12_Scan1_Normal_2_841_1491.tif,1,Normal,1,Normal,0.9999969,1,4.9720434e-08,0.9999969,6.5563063e-07,2.25591e-06,9.003018e-08,SetA,-4.4632154,10.826373,5.0917845,0,0.99999464,0,0,0,3.0994415e-06
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_164_1194.tif,2,G3,2,G3,0.9990866,1,4.4077703e-07,1.6774799e-06,0.9990866,0.0009098032,1.4108081e-06,SetA,2.8685644,10.876472,-4.397746,0,0.9981768,0,0,0,0.0009133816
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_289_1069.tif,2,G3,2,G3,0.99930584,1,2.387824e-07,2.3693335e-06,0.99930584,0.00069068914,8.2257026e-07,SetA,2.8629696,10.879192,-4.715712,0,0.99861515,0,0,0,0.0006941557
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_289_819.tif,2,G3,2,G3,0.9997869,1,2.7906646e-08,5.3170277e-07,0.9997869,0.00021233417,1.8220584e-07,SetA,2.86729,10.877095,-6.732232,0,0.9995746,0,0,0,0.0002130866
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_414_694.tif,2,G3,2,G3,0.9985494,1,1.6306232e-07,7.969705e-07,0.9985494,0.0014485137,1.2022861e-06,SetA,2.857268,10.882937,-4.8376827,0,0.9971009,0,0,0,0.0014505982
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_539_444.tif,2,G3,2,G3,0.9971482,1,1.8565631e-06,6.335391e-06,0.9971482,0.0028351003,8.459921e-06,SetA,2.8591514,10.881801,-2.3632061,0,0.9943131,0,0,0,0.0028517842
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_664_194.tif,2,G3,2,G3,0.9608104,1,8.522965e-05,0.00012433714,0.9608104,0.038617723,0.0003622977,SetA,2.8258188,10.906428,1.8626801,0,0.9221927,0,0,0,0.039189577
Data/SetA/251_Test_A/G3/11257_14_A13_Scan1_G3_2_664_319.tif,2,G3,2,G3,0.9933693,1,1.7263435e-05,5.3716827e-05,0.9933693,0.0065475926,1.2269718e-05,SetA,2.864674,10.87828,-1.6461611,0,0.9868217,0,0,0,0.0066307187
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1034_2310.tif,2,G3,2,G3,0.8897824,1,0.091757834,0.004374622,0.8897824,0.012072303,0.0020127855,SetA,4.816649,8.219747,5.7376556,0,0.7980246,0,0,0,0.11021757
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1159_1935.tif,2,G3,2,G3,0.9999716,1,7.2264465e-11,3.743545e-10,0.9999716,2.8401291e-05,1.0227867e-09,SetA,5.229408,9.103853,-11.892677,0,0.99994326,0,0,0,2.8371811e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1159_2435.tif,2,G3,2,G3,0.9991565,1,1.9915162e-06,1.9032668e-06,0.9991565,0.00081506744,2.4602366e-05,SetA,4.97333,8.683346,-0.25347915,0,0.9983414,0,0,0,0.00084352493
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1159_2685.tif,2,G3,2,G3,0.99759454,1,1.4077992e-05,2.0278341e-05,0.99759454,0.0022432555,0.00012781446,SetA,5.171476,8.87673,1.4313432,0,0.99535125,0,0,0,0.0024054646
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1409_1560.tif,2,G3,2,G3,0.99995565,1,4.3127028e-07,3.260715e-07,0.99995565,4.3211385e-05,3.4579392e-07,SetA,5.634846,8.909402,-5.052326,0,0.99991244,0,0,0,4.4345856e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1409_2185.tif,2,G3,2,G3,0.9997788,1,7.4141167e-07,2.0371445e-07,0.9997788,0.00021977299,4.6398392e-07,SetA,5.1192093,8.835725,-4.6641674,0,0.99955904,0,0,0,0.00022119284
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1409_2810.tif,2,G3,2,G3,0.9999043,1,9.0208033e-07,1.5669043e-06,0.9999043,8.558206e-05,7.731632e-06,SetA,5.523434,8.9642315,-1.9678264,0,0.9998187,0,0,0,9.572506e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1534_1435.tif,2,G3,2,G3,0.9970227,1,1.3961993e-06,1.1520355e-06,0.9970227,0.0029712634,3.5275955e-06,SetA,5.0052266,8.990761,-2.7081242,0,0.9940514,0,0,0,0.0029773116
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1534_1935.tif,2,G3,2,G3,0.89590436,1,0.098303996,0.00095824123,0.89590436,0.004606382,0.00022704402,SetA,5.1240473,8.218234,2.4977705,0,0.7976004,0,0,0,0.10409564
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1534_3060.tif,2,G3,2,G3,0.99999845,1,4.1260193e-11,9.717707e-10,0.99999845,1.5333592e-06,5.8419986e-10,SetA,5.5668063,9.113094,-12.238288,0,0.9999969,0,0,0,1.5497208e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1534_935.tif,2,G3,2,G3,0.7229521,1,0.13160498,0.009800828,0.7229521,0.118308306,0.017333709,SetA,4.7572618,8.235443,8.029166,0,0.59134716,0,0,0,0.27704787
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1659_1435.tif,2,G3,2,G3,0.9961308,1,3.6945821e-06,2.833599e-06,0.9961308,0.0038584662,4.1346907e-06,SetA,4.9069834,8.757714,-1.84466,0,0.9922724,0,0,0,0.003869176
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1659_1810.tif,2,G3,2,G3,0.99987316,1,4.5976027e-05,1.8901453e-06,0.99987316,7.816557e-05,7.5240735e-07,SetA,5.109878,8.217301,-3.2827039,0,0.999795,0,0,0,0.00012683868
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1659_2310.tif,2,G3,2,G3,0.9999988,1,1.2219512e-09,8.689464e-09,0.9999988,1.1501398e-06,1.5915264e-08,SetA,5.5806484,8.941897,-8.246428,0,0.9999977,0,0,0,1.1920929e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1659_3060.tif,2,G3,2,G3,0.99999976,1,3.1083983e-11,3.4439676e-10,0.99999976,1.927001e-07,1.7709911e-10,SetA,5.6983356,8.963693,-13.089298,0,0.9999996,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1659_3435.tif,2,G3,2,G3,0.9993217,1,6.63413e-06,3.421854e-05,0.9993217,0.00043026527,0.00020723355,SetA,5.124912,8.717722,2.2558782,0,0.9988914,0,0,0,0.00067830086
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1784_1185.tif,2,G3,2,G3,0.9999249,1,1.9952918e-06,1.66122e-06,0.9999249,6.929759e-05,2.119012e-06,SetA,5.6280813,8.949714,-2.934938,0,0.9998556,0,0,0,7.510185e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1784_1810.tif,2,G3,2,G3,1.0,1,1.1706778e-12,6.06647e-14,1.0,9.397438e-10,1.11414425e-13,SetA,5.623979,8.369369,-19.686483,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1784_2060.tif,2,G3,2,G3,0.99999547,1,3.5219423e-09,3.147839e-08,0.99999547,4.4733583e-06,2.834721e-08,SetA,5.5937276,8.966465,-7.9585667,0,0.999991,0,0,0,4.529953e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_1060.tif,2,G3,2,G3,0.9999975,1,9.680505e-08,1.2994482e-07,0.9999975,2.2298545e-06,1.0179831e-08,SetA,5.678744,8.923567,-8.808981,0,0.9999953,0,0,0,2.503395e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_1685.tif,2,G3,2,G3,0.99999,1,7.298802e-08,7.390964e-09,0.99999,9.942079e-06,4.0938724e-09,SetA,5.400686,8.410233,-9.191981,0,0.99998003,0,0,0,1.001358e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_1810.tif,2,G3,2,G3,0.9999713,1,1.79702e-08,1.1273146e-08,0.9999713,2.8616476e-05,5.7966712e-08,SetA,5.444026,9.014896,-7.5022793,0,0.99994266,0,0,0,2.8729439e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_2685.tif,2,G3,2,G3,0.8254877,1,0.00033156198,0.00037429563,0.8254877,0.15609628,0.017710209,SetA,4.487882,8.857909,6.888347,0,0.6693914,0,0,0,0.17451233
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_2935.tif,2,G3,2,G3,0.9999987,1,1.767056e-09,2.9025353e-08,0.9999987,1.284288e-06,1.7050689e-09,SetA,5.697189,8.960074,-10.464414,0,0.9999974,0,0,0,1.3113022e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_3560.tif,2,G3,2,G3,0.9999707,1,2.467382e-07,2.5953628e-07,0.9999707,2.8471966e-05,3.3557387e-07,SetA,5.569966,8.815944,-5.4716606,0,0.9999422,0,0,0,2.9325485e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_810.tif,2,G3,2,G3,0.99997973,1,2.443052e-08,4.446297e-08,0.99997973,2.0134838e-05,1.10564685e-07,SetA,5.500595,9.031063,-6.3498054,0,0.9999596,0,0,0,2.026558e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_1909_935.tif,2,G3,2,G3,0.9999807,1,1.1028965e-08,7.9334676e-08,0.9999807,1.9112302e-05,1.4814123e-07,SetA,5.557018,9.089822,-6.379442,0,0.99996156,0,0,0,1.9311905e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2034_1060.tif,2,G3,2,G3,0.99999523,1,2.1606672e-08,2.8349204e-08,0.99999523,4.721005e-06,3.2638823e-08,SetA,5.6710615,9.051959,-7.897766,0,0.9999905,0,0,0,4.7683716e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2034_2685.tif,2,G3,2,G3,0.9766159,1,0.0001472955,4.254443e-05,0.9766159,0.022624707,0.00056945486,SetA,4.6178637,8.637653,3.8076313,0,0.9539912,0,0,0,0.023384094
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2034_2810.tif,2,G3,2,G3,0.95929974,1,0.00015395698,4.2186508e-05,0.95929974,0.039694034,0.0008100207,SetA,4.554928,8.6624155,3.9192846,0,0.91960573,0,0,0,0.040700257
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2034_3810.tif,2,G3,2,G3,0.9999988,1,2.0311216e-08,1.2498619e-07,0.9999988,1.0215196e-06,2.6196316e-09,SetA,5.7018256,8.690162,-10.033058,0,0.9999978,0,0,0,1.1920929e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2159_1060.tif,2,G3,2,G3,0.99999976,1,1.2141689e-10,9.788036e-10,0.99999976,2.2965492e-07,6.9376593e-10,SetA,5.647668,9.107874,-12.348015,0,0.9999995,0,0,0,2.3841858e-07
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2159_1685.tif,2,G3,2,G3,0.9998061,1,1.1643328e-07,1.2362761e-07,0.9998061,0.00019358599,1.7273622e-07,SetA,5.2296476,8.959382,-5.2449675,0,0.9996125,0,0,0,0.00019389391
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2159_2060.tif,2,G3,2,G3,0.9999621,1,3.4447955e-11,2.1710829e-09,0.9999621,3.7955073e-05,1.0532045e-09,SetA,5.228035,9.122595,-12.011342,0,0.9999241,0,0,0,3.7908554e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2159_685.tif,2,G3,2,G3,0.99997795,1,2.596897e-07,1.9119905e-07,0.99997795,2.1553933e-05,1.0009514e-07,SetA,5.723296,8.987936,-6.7597837,0,0.99995637,0,0,0,2.2053719e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2159_935.tif,2,G3,2,G3,0.9999951,1,7.4164314e-10,1.5224794e-08,0.9999951,4.853533e-06,2.0860247e-09,SetA,5.509018,9.104561,-9.925481,0,0.9999903,0,0,0,4.887581e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2284_2185.tif,2,G3,2,G3,0.9996525,1,6.962989e-07,1.3222306e-06,0.9996525,0.00034377968,1.7004837e-06,SetA,4.968178,8.703211,-2.9435158,0,0.9993087,0,0,0,0.00034749508
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2409_1560.tif,2,G3,2,G3,0.9998858,1,1.0013169e-08,2.0547178e-08,0.9998858,0.00011400598,7.537796e-08,SetA,5.2154775,9.03635,-6.3725524,0,0.9997718,0,0,0,0.0001142025
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2409_1935.tif,2,G3,2,G3,0.9993492,1,2.9618674e-05,5.6504296e-06,0.9993492,0.00061132055,4.220755e-06,SetA,4.8368773,8.443088,-0.99478585,0,0.9987379,0,0,0,0.0006508231
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2409_2685.tif,2,G3,2,G3,0.99271446,1,0.006433007,3.4161483e-05,0.99271446,0.0007205513,9.7806784e-05,SetA,4.984816,8.179982,3.074088,0,0.98628145,0,0,0,0.0072855353
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2409_560.tif,2,G3,2,G3,0.9994816,1,0.00010895068,2.9048856e-06,0.9994816,0.00032060582,8.602407e-05,SetA,5.0580764,8.265711,2.3425052,0,0.999161,0,0,0,0.0005183816
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2534_1435.tif,2,G3,2,G3,0.9995376,1,7.383458e-07,8.8004015e-07,0.9995376,0.00046004972,8.612682e-07,SetA,5.2169046,9.1004505,-4.453924,0,0.99907756,0,0,0,0.00046241283
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2534_310.tif,2,G3,0,Stroma,0.5110282,0,0.5110282,0.0065633147,0.47156137,0.007979555,0.0028675625,SetA,4.827072,8.14405,6.6749344,0,0.0394668,1,1,1,0.48897183
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2659_1435.tif,2,G3,2,G3,0.99506795,1,4.812694e-06,4.726617e-06,0.99506795,0.0049129385,9.532225e-06,SetA,4.975055,8.964155,-2.0552726,0,0.99015504,0,0,0,0.004932046
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2784_1435.tif,2,G3,2,G3,0.99787605,1,1.5177827e-05,2.5168913e-06,0.99787605,0.002105661,6.732984e-07,SetA,5.1180205,8.467624,-3.5362911,0,0.9957704,0,0,0,0.002123952
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_284_2685.tif,2,G3,2,G3,0.99999,1,5.8078463e-08,1.0083467e-07,0.99999,9.617436e-06,1.6653168e-07,SetA,5.6837993,9.04725,-5.764872,0,0.9999804,0,0,0,1.001358e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2909_1310.tif,2,G3,2,G3,0.9999206,1,2.4610854e-05,6.7973447e-06,0.9999206,4.665641e-05,1.3812647e-06,SetA,5.4027314,8.347018,-2.6701574,0,0.99987394,0,0,0,7.939339e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2909_1560.tif,2,G3,2,G3,0.99759126,1,7.104757e-05,0.00014553593,0.99759126,0.0021876814,4.4694525e-06,SetA,5.2343197,8.506392,-1.4749852,0,0.9954036,0,0,0,0.002408743
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2909_310.tif,2,G3,2,G3,0.99396604,1,0.00029365093,0.00021981171,0.99396604,0.005293422,0.00022711827,SetA,5.5055213,8.764443,1.4745378,0,0.9886726,0,0,0,0.006033957
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_2909_935.tif,2,G3,2,G3,1.0,1,1.5736922e-11,4.891658e-13,1.0,6.1533413e-12,1.8572268e-13,SetA,5.80273,8.389055,-19.574411,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_3034_1060.tif,2,G3,2,G3,0.98390794,1,0.011418022,0.00026872303,0.98390794,0.004295181,0.000110115136,SetA,4.9556994,8.187641,2.6033516,0,0.9724899,0,0,0,0.016092062
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_3034_935.tif,2,G3,2,G3,0.9992543,1,0.00011869482,1.1965033e-05,0.9992543,0.00060516805,9.783147e-06,SetA,5.535222,8.447016,-1.3437898,0,0.9986491,0,0,0,0.0007457137
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_3159_560.tif,2,G3,2,G3,0.97864157,1,0.0011010474,0.0006885222,0.97864157,0.015229002,0.0043398864,SetA,4.7084107,8.82621,4.9603434,0,0.9634126,0,0,0,0.02135843
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_534_2560.tif,2,G3,2,G3,0.9999862,1,1.7844187e-09,5.7964455e-09,0.9999862,1.369745e-05,1.01617964e-07,SetA,5.5392003,8.869152,-6.4841747,0,0.99997246,0,0,0,1.3828278e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_534_2685.tif,2,G3,2,G3,1.0,1,6.940842600000001e-16,6.714736e-15,1.0,6.3094248e-12,3.5044867e-14,SetA,5.8273687,8.495565,-22.183395,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_534_2810.tif,2,G3,2,G3,1.0,1,1.232152e-13,6.0426985e-12,1.0,5.8583574e-09,4.61088e-13,SetA,5.7043815,8.970083,-20.096535,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_784_1560.tif,2,G3,2,G3,0.9953961,1,0.00080253097,2.626362e-05,0.9953961,0.0037414632,3.3713575e-05,SetA,5.0388846,8.2365,1.1418002,0,0.99165463,0,0,0,0.0046039224
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_784_2060.tif,2,G3,2,G3,0.998538,1,0.00058431167,4.6794794e-06,0.998538,0.00067468936,0.00019828946,SetA,5.0385675,8.232771,2.8097131,0,0.99786335,0,0,0,0.0014619827
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_784_2310.tif,2,G3,2,G3,1.0,1,8.366078e-12,6.1279723e-12,1.0,1.4318701e-09,2.1271152e-11,SetA,5.8545947,8.562377,-14.527746,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_784_2810.tif,2,G3,2,G3,0.9967734,1,2.6833816e-06,1.23025175e-05,0.9967734,0.0031645687,4.696423e-05,SetA,5.2937818,9.195241,-0.0013587102,0,0.99360883,0,0,0,0.0032265782
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_909_1685.tif,2,G3,2,G3,0.9999975,1,2.118901e-08,1.713577e-08,0.9999975,2.3932432e-06,1.2491225e-07,SetA,5.633581,8.701746,-5.8148384,0,0.9999951,0,0,0,2.503395e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_909_2435.tif,2,G3,2,G3,0.9990375,1,4.575414e-07,6.7450395e-07,0.9990375,0.00092670525,3.4671848e-05,SetA,4.8577294,8.610532,0.62221515,0,0.9981108,0,0,0,0.0009624958
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_1_909_2935.tif,2,G3,2,G3,0.99292845,1,0.0016154342,0.00017914144,0.99292845,0.0043728,0.0009042673,SetA,5.503173,8.828511,3.3100448,0,0.98855567,0,0,0,0.0070715547
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1059_1451.tif,2,G3,2,G3,0.999998,1,7.2114983e-07,3.918844e-08,0.999998,7.7318435e-07,4.3999214e-07,SetA,5.3553596,8.229645,-3.3040702,0,0.9999972,0,0,0,2.026558e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1059_2076.tif,2,G3,2,G3,1.0,1,7.553759e-11,1.5390068e-11,1.0,2.444093e-09,6.318842e-12,SetA,5.679095,8.260459,-15.711179,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1059_2826.tif,2,G3,2,G3,0.99993896,1,7.723919e-06,9.3354565e-06,0.99993896,4.0802985e-05,3.087881e-06,SetA,5.4229355,8.266421,-1.7275872,0,0.99989814,0,0,0,6.1035156e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1184_1951.tif,2,G3,2,G3,0.999995,1,7.0240964e-07,1.7691355e-07,0.999995,3.76689e-06,3.4347525e-07,SetA,5.4899955,8.270042,-4.4171667,0,0.99999124,0,0,0,5.00679e-06
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1184_2201.tif,2,G3,2,G3,0.9999734,1,2.7005303e-06,1.0875356e-07,0.9999734,2.3640085e-05,1.0329332e-07,SetA,5.328394,8.3579855,-5.6685734,0,0.99994975,0,0,0,2.6583672e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1184_701.tif,2,G3,2,G3,1.0,1,1.33062515e-14,8.13401e-15,1.0,6.1989654e-12,1.4315326e-15,SetA,5.734053,8.359032,-24.203426,0,1.0,0,0,0,0.0
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1309_2451.tif,2,G3,2,G3,0.999967,1,2.53413e-07,2.3454331e-07,0.999967,2.877143e-05,3.7707737e-06,SetA,5.2121615,8.639732,-1.999937,0,0.9999382,0,0,0,3.3020973e-05
Data/SetA/251_Test_A/G3/9427_14_A12_Scan1_G3_2_1309_3076.tif,2,G3,2,G3,1.0,1,2.3358354e-15,9.128623e-14,1.0,6.724452e-11,1.4992329e-14,SetA,5.779692,8.496224,-22.957949,0,1.0,0,0,0,0.0
